ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2013,"2013",0,"Total",42544,7019.999999999999,"Census Tract 19.17, Mecklenburg County, NC","14000US37119001917"
2013,"2013",0,"Total",36630,12139,"Census Tract 19.18, Mecklenburg County, NC","14000US37119001918"
2013,"2013",0,"Total",40696,4984,"Census Tract 19.19, Mecklenburg County, NC","14000US37119001919"
2013,"2013",0,"Total",36813,9390,"Census Tract 19.20, Mecklenburg County, NC","14000US37119001920"
2013,"2013",0,"Total",51393,12949,"Census Tract 19.21, Mecklenburg County, NC","14000US37119001921"
2013,"2013",0,"Total",42047,8967,"Census Tract 19.22, Mecklenburg County, NC","14000US37119001922"
2013,"2013",0,"Total",35476,10480,"Census Tract 19.23, Mecklenburg County, NC","14000US37119001923"
2013,"2013",0,"Total",70689,4259,"Census Tract 20.02, Mecklenburg County, NC","14000US37119002002"
2013,"2013",0,"Total",72664,16092,"Census Tract 20.03, Mecklenburg County, NC","14000US37119002003"
2013,"2013",0,"Total",51250,18351,"Census Tract 20.04, Mecklenburg County, NC","14000US37119002004"
2013,"2013",0,"Total",36662,3163,"Census Tract 21, Mecklenburg County, NC","14000US37119002100"
2013,"2013",0,"Total",72216,18144,"Census Tract 22, Mecklenburg County, NC","14000US37119002200"
2013,"2013",0,"Total",15828,2424,"Census Tract 23, Mecklenburg County, NC","14000US37119002300"
2013,"2013",0,"Total",68220,13978,"Census Tract 24, Mecklenburg County, NC","14000US37119002400"
2013,"2013",0,"Total",72383,9119,"Census Tract 25, Mecklenburg County, NC","14000US37119002500"
2013,"2013",0,"Total",45606,3635.9999999999995,"Census Tract 26, Mecklenburg County, NC","14000US37119002600"
2013,"2013",0,"Total",110033,26499,"Census Tract 27.01, Mecklenburg County, NC","14000US37119002701"
2013,"2013",0,"Total",142125,54270,"Census Tract 27.02, Mecklenburg County, NC","14000US37119002702"
2013,"2013",0,"Total",196518,41726,"Census Tract 28, Mecklenburg County, NC","14000US37119002800"
2013,"2013",0,"Total",89632,20395,"Census Tract 29.03, Mecklenburg County, NC","14000US37119002903"
2013,"2013",0,"Total",82605,4317,"Census Tract 29.04, Mecklenburg County, NC","14000US37119002904"
2013,"2013",0,"Total",145278,33456,"Census Tract 29.05, Mecklenburg County, NC","14000US37119002905"
2013,"2013",0,"Total",82991,10243,"Census Tract 29.06, Mecklenburg County, NC","14000US37119002906"
2013,"2013",0,"Total",64507,12710,"Census Tract 30.06, Mecklenburg County, NC","14000US37119003006"
2013,"2013",0,"Total",127130,19457,"Census Tract 30.07, Mecklenburg County, NC","14000US37119003007"
2013,"2013",0,"Total",62422,12508,"Census Tract 30.08, Mecklenburg County, NC","14000US37119003008"
2013,"2013",0,"Total",84853,14983,"Census Tract 30.11, Mecklenburg County, NC","14000US37119003011"
2013,"2013",0,"Total",75602,18273,"Census Tract 30.12, Mecklenburg County, NC","14000US37119003012"
2013,"2013",0,"Total",88500,13672,"Census Tract 30.13, Mecklenburg County, NC","14000US37119003013"
2013,"2013",0,"Total",110244,7082.000000000001,"Census Tract 30.15, Mecklenburg County, NC","14000US37119003015"
2013,"2013",0,"Total",64830,13271,"Census Tract 30.16, Mecklenburg County, NC","14000US37119003016"
2013,"2013",0,"Total",81510,10957,"Census Tract 30.17, Mecklenburg County, NC","14000US37119003017"
2013,"2013",0,"Total",61923,15234,"Census Tract 30.18, Mecklenburg County, NC","14000US37119003018"
2013,"2013",0,"Total",43792,8922,"Census Tract 31.02, Mecklenburg County, NC","14000US37119003102"
2013,"2013",0,"Total",65863,7266.999999999999,"Census Tract 31.03, Mecklenburg County, NC","14000US37119003103"
2013,"2013",0,"Total",84408,12225,"Census Tract 31.05, Mecklenburg County, NC","14000US37119003105"
2013,"2013",0,"Total",55000,12226,"Census Tract 31.06, Mecklenburg County, NC","14000US37119003106"
2013,"2013",0,"Total",38980,5451,"Census Tract 31.08, Mecklenburg County, NC","14000US37119003108"
2013,"2013",0,"Total",31219,2107,"Census Tract 31.09, Mecklenburg County, NC","14000US37119003109"
2013,"2013",0,"Total",50950,9736,"Census Tract 32.01, Mecklenburg County, NC","14000US37119003201"
2013,"2013",0,"Total",36719,5217,"Census Tract 32.03, Mecklenburg County, NC","14000US37119003203"
2013,"2013",0,"Total",68693,15883.999999999998,"Census Tract 32.04, Mecklenburg County, NC","14000US37119003204"
2013,"2013",0,"Total",49207,10139,"Census Tract 33, Mecklenburg County, NC","14000US37119003300"
2013,"2013",0,"Total",91488,14089.999999999998,"Census Tract 34, Mecklenburg County, NC","14000US37119003400"
2013,"2013",0,"Total",103224,20308,"Census Tract 35, Mecklenburg County, NC","14000US37119003500"
2013,"2013",0,"Total",25667,3884,"Census Tract 36, Mecklenburg County, NC","14000US37119003600"
2013,"2013",0,"Total",24915,8992,"Census Tract 37, Mecklenburg County, NC","14000US37119003700"
2013,"2013",0,"Total",29831,1964,"Census Tract 38.02, Mecklenburg County, NC","14000US37119003802"
2013,"2013",0,"Total",69750,8408,"Census Tract 38.05, Mecklenburg County, NC","14000US37119003805"
2013,"2013",0,"Total",44855,3732,"Census Tract 38.06, Mecklenburg County, NC","14000US37119003806"
2013,"2013",0,"Total",34196,10547,"Census Tract 38.07, Mecklenburg County, NC","14000US37119003807"
2013,"2013",0,"Total",27857,4116,"Census Tract 38.08, Mecklenburg County, NC","14000US37119003808"
2013,"2013",0,"Total",24484,7079,"Census Tract 39.02, Mecklenburg County, NC","14000US37119003902"
2013,"2013",0,"Total",16488,9549,"Census Tract 39.03, Mecklenburg County, NC","14000US37119003903"
2013,"2013",0,"Total",29500,7271.999999999999,"Census Tract 40, Mecklenburg County, NC","14000US37119004000"
2013,"2013",0,"Total",42708,12635,"Census Tract 41, Mecklenburg County, NC","14000US37119004100"
2013,"2013",0,"Total",21624,2995,"Census Tract 42, Mecklenburg County, NC","14000US37119004200"
2013,"2013",0,"Total",26900,4249,"Census Tract 43.02, Mecklenburg County, NC","14000US37119004302"
2013,"2013",0,"Total",46458,10247,"Census Tract 43.03, Mecklenburg County, NC","14000US37119004303"
2013,"2013",0,"Total",34917,10697,"Census Tract 43.04, Mecklenburg County, NC","14000US37119004304"
2013,"2013",0,"Total",32301,3696,"Census Tract 43.05, Mecklenburg County, NC","14000US37119004305"
2013,"2013",0,"Total",38636,5916,"Census Tract 44, Mecklenburg County, NC","14000US37119004400"
2013,"2013",0,"Total",20880,3848.9999999999995,"Census Tract 45, Mecklenburg County, NC","14000US37119004500"
2013,"2013",0,"Total",23654,6777,"Census Tract 46, Mecklenburg County, NC","14000US37119004600"
2013,"2013",0,"Total",19167,7125,"Census Tract 47, Mecklenburg County, NC","14000US37119004700"
2013,"2013",0,"Total",27922,5900,"Census Tract 48, Mecklenburg County, NC","14000US37119004800"
2013,"2013",0,"Total",31042,16259,"Census Tract 49, Mecklenburg County, NC","14000US37119004900"
2013,"2013",0,"Total",18182,7171,"Census Tract 50, Mecklenburg County, NC","14000US37119005000"
2013,"2013",0,"Total",17113,4634,"Census Tract 51, Mecklenburg County, NC","14000US37119005100"
2013,"2013",0,"Total",18457,2423,"Census Tract 52, Mecklenburg County, NC","14000US37119005200"
2013,"2013",0,"Total",23582,6011,"Census Tract 53.01, Mecklenburg County, NC","14000US37119005301"
2013,"2013",0,"Total",32821,8623,"Census Tract 53.05, Mecklenburg County, NC","14000US37119005305"
2013,"2013",0,"Total",32068,3914,"Census Tract 53.06, Mecklenburg County, NC","14000US37119005306"
2013,"2013",0,"Total",32772,7361.000000000001,"Census Tract 53.07, Mecklenburg County, NC","14000US37119005307"
2013,"2013",0,"Total",24815,4581,"Census Tract 53.08, Mecklenburg County, NC","14000US37119005308"
2013,"2013",0,"Total",36108,2292,"Census Tract 54.01, Mecklenburg County, NC","14000US37119005401"
2013,"2013",0,"Total",44082,8376,"Census Tract 54.03, Mecklenburg County, NC","14000US37119005403"
2013,"2013",0,"Total",37397,3899.9999999999995,"Census Tract 54.04, Mecklenburg County, NC","14000US37119005404"
2013,"2013",0,"Total",79487,9300,"Census Tract 55.08, Mecklenburg County, NC","14000US37119005508"
2013,"2013",0,"Total",66457,5391,"Census Tract 55.09, Mecklenburg County, NC","14000US37119005509"
2013,"2013",0,"Total",44857,3134,"Census Tract 55.10, Mecklenburg County, NC","14000US37119005510"
2013,"2013",0,"Total",52770,7381.000000000001,"Census Tract 55.11, Mecklenburg County, NC","14000US37119005511"
2013,"2013",0,"Total",46886,3382.9999999999995,"Census Tract 55.12, Mecklenburg County, NC","14000US37119005512"
2013,"2013",0,"Total",85833,17248,"Census Tract 55.13, Mecklenburg County, NC","14000US37119005513"
2013,"2013",0,"Total",63605,4729,"Census Tract 55.14, Mecklenburg County, NC","14000US37119005514"
2013,"2013",0,"Total",63077,10385,"Census Tract 55.15, Mecklenburg County, NC","14000US37119005515"
2013,"2013",0,"Total",104886,17253,"Census Tract 55.16, Mecklenburg County, NC","14000US37119005516"
2013,"2013",0,"Total",80594,9768,"Census Tract 55.17, Mecklenburg County, NC","14000US37119005517"
2013,"2013",0,"Total",80524,7771,"Census Tract 55.18, Mecklenburg County, NC","14000US37119005518"
2013,"2013",0,"Total",80334,4365,"Census Tract 55.19, Mecklenburg County, NC","14000US37119005519"
2013,"2013",0,"Total",95089,20841,"Census Tract 55.20, Mecklenburg County, NC","14000US37119005520"
2013,"2013",0,"Total",51063,11246,"Census Tract 55.21, Mecklenburg County, NC","14000US37119005521"
2013,"2013",0,"Total",45745,6430,"Census Tract 55.22, Mecklenburg County, NC","14000US37119005522"
2013,"2013",0,"Total",41689,5729,"Census Tract 55.23, Mecklenburg County, NC","14000US37119005523"
2013,"2013",0,"Total",38946,6648,"Census Tract 55.24, Mecklenburg County, NC","14000US37119005524"
2013,"2013",0,"Total",25405,2844,"Census Tract 56.04, Mecklenburg County, NC","14000US37119005604"
2013,"2013",0,"Total",36426,5477,"Census Tract 56.05, Mecklenburg County, NC","14000US37119005605"
2013,"2013",0,"Total",28255,4505,"Census Tract 56.09, Mecklenburg County, NC","14000US37119005609"
2013,"2013",0,"Total",36855,7239.000000000001,"Census Tract 56.10, Mecklenburg County, NC","14000US37119005610"
2013,"2013",0,"Total",49231,14432,"Census Tract 56.11, Mecklenburg County, NC","14000US37119005611"
2013,"2013",0,"Total",59356,16445,"Census Tract 56.12, Mecklenburg County, NC","14000US37119005612"
2013,"2013",0,"Total",51750,12538,"Census Tract 56.13, Mecklenburg County, NC","14000US37119005613"
2013,"2013",0,"Total",75036,9758,"Census Tract 56.14, Mecklenburg County, NC","14000US37119005614"
2013,"2013",0,"Total",77708,15877,"Census Tract 56.15, Mecklenburg County, NC","14000US37119005615"
2013,"2013",0,"Total",54680,4610,"Census Tract 56.16, Mecklenburg County, NC","14000US37119005616"
2013,"2013",0,"Total",56964,8301,"Census Tract 56.17, Mecklenburg County, NC","14000US37119005617"
2013,"2013",0,"Total",71167,9304,"Census Tract 56.18, Mecklenburg County, NC","14000US37119005618"
2013,"2013",0,"Total",56043,2999,"Census Tract 56.19, Mecklenburg County, NC","14000US37119005619"
2013,"2013",0,"Total",51434,3965.9999999999995,"Census Tract 56.20, Mecklenburg County, NC","14000US37119005620"
2013,"2013",0,"Total",75750,10770,"Census Tract 56.21, Mecklenburg County, NC","14000US37119005621"
2013,"2013",0,"Total",62065,4296,"Census Tract 57.06, Mecklenburg County, NC","14000US37119005706"
2013,"2013",0,"Total",67083,10006,"Census Tract 57.09, Mecklenburg County, NC","14000US37119005709"
2013,"2013",0,"Total",39137,5934,"Census Tract 57.10, Mecklenburg County, NC","14000US37119005710"
2013,"2013",0,"Total",75922,9921,"Census Tract 57.11, Mecklenburg County, NC","14000US37119005711"
2013,"2013",0,"Total",76023,15464,"Census Tract 57.12, Mecklenburg County, NC","14000US37119005712"
2013,"2013",0,"Total",95000,14149.000000000002,"Census Tract 57.13, Mecklenburg County, NC","14000US37119005713"
2013,"2013",0,"Total",86356,10279,"Census Tract 57.14, Mecklenburg County, NC","14000US37119005714"
2013,"2013",0,"Total",65136,16217.000000000002,"Census Tract 57.15, Mecklenburg County, NC","14000US37119005715"
2013,"2013",0,"Total",55054,8132,"Census Tract 57.16, Mecklenburg County, NC","14000US37119005716"
2013,"2013",0,"Total",44102,9027,"Census Tract 57.17, Mecklenburg County, NC","14000US37119005717"
2013,"2013",0,"Total",65485,12580,"Census Tract 58.11, Mecklenburg County, NC","14000US37119005811"
2013,"2013",0,"Total",39169,3182,"Census Tract 58.12, Mecklenburg County, NC","14000US37119005812"
2013,"2013",0,"Total",80357,15942,"Census Tract 58.15, Mecklenburg County, NC","14000US37119005815"
2013,"2013",0,"Total",128380,31713,"Census Tract 58.16, Mecklenburg County, NC","14000US37119005816"
2013,"2013",0,"Total",85729,9031,"Census Tract 58.17, Mecklenburg County, NC","14000US37119005817"
2013,"2013",0,"Total",88155,7535,"Census Tract 58.23, Mecklenburg County, NC","14000US37119005823"
2013,"2013",0,"Total",41006,11561,"Census Tract 58.24, Mecklenburg County, NC","14000US37119005824"
2013,"2013",0,"Total",32705,5080,"Census Tract 58.25, Mecklenburg County, NC","14000US37119005825"
2013,"2013",0,"Total",51515,10397,"Census Tract 58.26, Mecklenburg County, NC","14000US37119005826"
2013,"2013",0,"Total",40068,7587,"Census Tract 58.27, Mecklenburg County, NC","14000US37119005827"
2013,"2013",0,"Total",75453,11414,"Census Tract 58.28, Mecklenburg County, NC","14000US37119005828"
2013,"2013",0,"Total",30000,2406,"Census Tract 58.29, Mecklenburg County, NC","14000US37119005829"
2013,"2013",0,"Total",59858,6187,"Census Tract 58.30, Mecklenburg County, NC","14000US37119005830"
2013,"2013",0,"Total",56138,6556,"Census Tract 58.31, Mecklenburg County, NC","14000US37119005831"
2013,"2013",0,"Total",109833,32296.999999999996,"Census Tract 58.32, Mecklenburg County, NC","14000US37119005832"
2013,"2013",0,"Total",80965,6566,"Census Tract 58.33, Mecklenburg County, NC","14000US37119005833"
2013,"2013",0,"Total",62861,19110,"Census Tract 58.34, Mecklenburg County, NC","14000US37119005834"
2013,"2013",0,"Total",100968,17071,"Census Tract 58.35, Mecklenburg County, NC","14000US37119005835"
2013,"2013",0,"Total",76630,3118,"Census Tract 58.36, Mecklenburg County, NC","14000US37119005836"
2013,"2013",0,"Total",90521,7894,"Census Tract 58.37, Mecklenburg County, NC","14000US37119005837"
2013,"2013",0,"Total",84255,15353,"Census Tract 58.38, Mecklenburg County, NC","14000US37119005838"
2013,"2013",0,"Total",73750,17029,"Census Tract 58.39, Mecklenburg County, NC","14000US37119005839"
2013,"2013",0,"Total",101563,25220,"Census Tract 58.40, Mecklenburg County, NC","14000US37119005840"
2013,"2013",0,"Total",92476,19512,"Census Tract 58.41, Mecklenburg County, NC","14000US37119005841"
2013,"2013",0,"Total",86956,4882,"Census Tract 58.42, Mecklenburg County, NC","14000US37119005842"
2013,"2013",0,"Total",80951,9820,"Census Tract 58.43, Mecklenburg County, NC","14000US37119005843"
2013,"2013",0,"Total",113586,16655,"Census Tract 58.44, Mecklenburg County, NC","14000US37119005844"
2013,"2013",0,"Total",93798,16365,"Census Tract 58.45, Mecklenburg County, NC","14000US37119005845"
2013,"2013",0,"Total",153958,19195,"Census Tract 58.46, Mecklenburg County, NC","14000US37119005846"
2013,"2013",0,"Total",122448,14943,"Census Tract 58.47, Mecklenburg County, NC","14000US37119005847"
2013,"2013",0,"Total",121641,13342,"Census Tract 58.48, Mecklenburg County, NC","14000US37119005848"
2013,"2013",0,"Total",35368,8636,"Census Tract 59.06, Mecklenburg County, NC","14000US37119005906"
2013,"2013",0,"Total",84826,7634,"Census Tract 59.07, Mecklenburg County, NC","14000US37119005907"
2013,"2013",0,"Total",115313,83425,"Census Tract 59.08, Mecklenburg County, NC","14000US37119005908"
2013,"2013",0,"Total",71279,9297,"Census Tract 59.09, Mecklenburg County, NC","14000US37119005909"
2013,"2013",0,"Total",65437,4696,"Census Tract 59.10, Mecklenburg County, NC","14000US37119005910"
2013,"2013",0,"Total",90754,9284,"Census Tract 59.11, Mecklenburg County, NC","14000US37119005911"
2013,"2013",0,"Total",49618,6464,"Census Tract 59.12, Mecklenburg County, NC","14000US37119005912"
2013,"2013",0,"Total",61107,7737.999999999999,"Census Tract 59.13, Mecklenburg County, NC","14000US37119005913"
2013,"2013",0,"Total",51250,8105,"Census Tract 59.14, Mecklenburg County, NC","14000US37119005914"
2013,"2013",0,"Total",67120,13297,"Census Tract 59.15, Mecklenburg County, NC","14000US37119005915"
2013,"2013",0,"Total",43244,7403,"Census Tract 59.16, Mecklenburg County, NC","14000US37119005916"
2013,"2013",0,"Total",60990,5555,"Census Tract 59.17, Mecklenburg County, NC","14000US37119005917"
2013,"2013",0,"Total",74667,17383,"Census Tract 59.18, Mecklenburg County, NC","14000US37119005918"
2013,"2013",0,"Total",51897,7523.000000000001,"Census Tract 60.05, Mecklenburg County, NC","14000US37119006005"
2013,"2013",0,"Total",43250,7948,"Census Tract 60.06, Mecklenburg County, NC","14000US37119006006"
2013,"2013",0,"Total",71067,8265,"Census Tract 60.07, Mecklenburg County, NC","14000US37119006007"
2013,"2013",0,"Total",68841,4111,"Census Tract 60.08, Mecklenburg County, NC","14000US37119006008"
2013,"2013",0,"Total",54571,4973,"Census Tract 60.09, Mecklenburg County, NC","14000US37119006009"
2013,"2013",0,"Total",54561,15683,"Census Tract 60.10, Mecklenburg County, NC","14000US37119006010"
2013,"2013",0,"Total",60625,13475,"Census Tract 61.03, Mecklenburg County, NC","14000US37119006103"
2013,"2013",0,"Total",55011,7878,"Census Tract 61.04, Mecklenburg County, NC","14000US37119006104"
2013,"2013",0,"Total",73580,7996,"Census Tract 61.05, Mecklenburg County, NC","14000US37119006105"
2013,"2013",0,"Total",63485,8497,"Census Tract 61.06, Mecklenburg County, NC","14000US37119006106"
2013,"2013",0,"Total",61250,17064,"Census Tract 61.07, Mecklenburg County, NC","14000US37119006107"
2013,"2013",0,"Total",68971,7024.999999999999,"Census Tract 61.08, Mecklenburg County, NC","14000US37119006108"
2013,"2013",0,"Total",54007,6922.999999999999,"Census Tract 61.09, Mecklenburg County, NC","14000US37119006109"
2013,"2013",0,"Total",91875,18969,"Census Tract 62.03, Mecklenburg County, NC","14000US37119006203"
2013,"2013",0,"Total",98750,23025,"Census Tract 62.04, Mecklenburg County, NC","14000US37119006204"
2013,"2013",0,"Total",70909,19495,"Census Tract 62.08, Mecklenburg County, NC","14000US37119006208"
2013,"2013",0,"Total",60257,11386,"Census Tract 62.09, Mecklenburg County, NC","14000US37119006209"
2013,"2013",0,"Total",99438,27510.999999999996,"Census Tract 62.10, Mecklenburg County, NC","14000US37119006210"
2013,"2013",0,"Total",111806,16796,"Census Tract 62.11, Mecklenburg County, NC","14000US37119006211"
2013,"2013",0,"Total",76912,9323,"Census Tract 62.12, Mecklenburg County, NC","14000US37119006212"
2013,"2013",0,"Total",99286,16838,"Census Tract 62.13, Mecklenburg County, NC","14000US37119006213"
2013,"2013",0,"Total",80941,10251,"Census Tract 62.14, Mecklenburg County, NC","14000US37119006214"
2013,"2013",0,"Total",47247,8822,"Census Tract 62.15, Mecklenburg County, NC","14000US37119006215"
2013,"2013",0,"Total",78598,10386,"Census Tract 63.02, Mecklenburg County, NC","14000US37119006302"
2013,"2013",0,"Total",74566,4472,"Census Tract 63.03, Mecklenburg County, NC","14000US37119006303"
2013,"2013",0,"Total",115054,13354,"Census Tract 63.04, Mecklenburg County, NC","14000US37119006304"
2013,"2013",0,"Total",69211,21277,"Census Tract 64.03, Mecklenburg County, NC","14000US37119006403"
2013,"2013",0,"Total",152171,13644,"Census Tract 64.04, Mecklenburg County, NC","14000US37119006404"
2013,"2013",0,"Total",53063,15427,"Census Tract 64.05, Mecklenburg County, NC","14000US37119006405"
2013,"2013",0,"Total",70734,14406,"Census Tract 64.06, Mecklenburg County, NC","14000US37119006406"
2013,"2013",0,"Total",94514,15472,"Census Tract 64.07, Mecklenburg County, NC","14000US37119006407"
